source	sample	population	population_name	superpopulation	superpopulation_name
1000g	NA19122	YRI	Yoruba	AFR	African Ancestry
1000g	NA19123	YRI	Yoruba	AFR	African Ancestry
1000g	NA19127	YRI	Yoruba	AFR	African Ancestry
1000g	NA19128	YRI	Yoruba	AFR	African Ancestry
1000g	NA19129	YRI	Yoruba	AFR	African Ancestry
1000g	NA19130	YRI	Yoruba	AFR	African Ancestry
1000g	NA19131	YRI	Yoruba	AFR	African Ancestry
1000g	NA19132	YRI	Yoruba	AFR	African Ancestry
1000g	NA19137	YRI	Yoruba	AFR	African Ancestry
1000g	NA19138	YRI	Yoruba	AFR	African Ancestry
1000g	NA19139	YRI	Yoruba	AFR	African Ancestry
1000g	NA19140	YRI	Yoruba	AFR	African Ancestry
1000g	NA19141	YRI	Yoruba	AFR	African Ancestry
1000g	NA19142	YRI	Yoruba	AFR	African Ancestry
1000g	NA19143	YRI	Yoruba	AFR	African Ancestry
1000g	NA19144	YRI	Yoruba	AFR	African Ancestry
1000g	NA19145	YRI	Yoruba	AFR	African Ancestry
1000g	NA19146	YRI	Yoruba	AFR	African Ancestry
1000g	NA19147	YRI	Yoruba	AFR	African Ancestry
1000g	NA19148	YRI	Yoruba	AFR	African Ancestry
1000g	NA19149	YRI	Yoruba	AFR	African Ancestry
1000g	NA19150	YRI	Yoruba	AFR	African Ancestry
1000g	NA19151	YRI	Yoruba	AFR	African Ancestry
1000g	NA19152	YRI	Yoruba	AFR	African Ancestry
1000g	NA19153	YRI	Yoruba	AFR	African Ancestry
1000g	NA19154	YRI	Yoruba	AFR	African Ancestry
1000g	NA19159	YRI	Yoruba	AFR	African Ancestry
1000g	NA19160	YRI	Yoruba	AFR	African Ancestry
1000g	NA19161	YRI	Yoruba	AFR	African Ancestry
1000g	NA19171	YRI	Yoruba	AFR	African Ancestry
1000g	NA19172	YRI	Yoruba	AFR	African Ancestry
1000g	NA19173	YRI	Yoruba	AFR	African Ancestry
1000g	NA19174	YRI	Yoruba	AFR	African Ancestry
1000g	NA19175	YRI	Yoruba	AFR	African Ancestry
1000g	NA19176	YRI	Yoruba	AFR	African Ancestry
1000g	NA19177	YRI	Yoruba	AFR	African Ancestry
1000g	NA19184	YRI	Yoruba	AFR	African Ancestry
1000g	NA19185	YRI	Yoruba	AFR	African Ancestry
1000g	NA19186	YRI	Yoruba	AFR	African Ancestry
1000g	NA19189	YRI	Yoruba	AFR	African Ancestry
1000g	NA19190	YRI	Yoruba	AFR	African Ancestry
1000g	NA19191	YRI	Yoruba	AFR	African Ancestry
1000g	NA19197	YRI	Yoruba	AFR	African Ancestry
1000g	NA19198	YRI	Yoruba	AFR	African Ancestry
1000g	NA19199	YRI	Yoruba	AFR	African Ancestry
1000g	NA19200	YRI	Yoruba	AFR	African Ancestry
1000g	NA19201	YRI	Yoruba	AFR	African Ancestry
1000g	NA19202	YRI	Yoruba	AFR	African Ancestry
1000g	NA19203	YRI	Yoruba	AFR	African Ancestry
1000g	NA19204	YRI	Yoruba	AFR	African Ancestry
1000g	NA19205	YRI	Yoruba	AFR	African Ancestry
1000g	NA19206	YRI	Yoruba	AFR	African Ancestry
1000g	NA19207	YRI	Yoruba	AFR	African Ancestry
1000g	NA19208	YRI	Yoruba	AFR	African Ancestry
1000g	NA19209	YRI	Yoruba	AFR	African Ancestry
1000g	NA19210	YRI	Yoruba	AFR	African Ancestry
1000g	NA19211	YRI	Yoruba	AFR	African Ancestry
1000g	NA19213	YRI	Yoruba	AFR	African Ancestry
1000g	NA19214	YRI	Yoruba	AFR	African Ancestry
1000g	NA19215	YRI	Yoruba	AFR	African Ancestry
1000g	NA19221	YRI	Yoruba	AFR	African Ancestry
1000g	NA19222	YRI	Yoruba	AFR	African Ancestry
1000g	NA19223	YRI	Yoruba	AFR	African Ancestry
1000g	NA19224	YRI	Yoruba	AFR	African Ancestry
1000g	NA19225	YRI	Yoruba	AFR	African Ancestry
1000g	NA19226	YRI	Yoruba	AFR	African Ancestry
1000g	NA19235	YRI	Yoruba	AFR	African Ancestry
1000g	NA19236	YRI	Yoruba	AFR	African Ancestry
1000g	NA19237	YRI	Yoruba	AFR	African Ancestry
1000g	NA19238	YRI	Yoruba	AFR	African Ancestry
1000g	NA19239	YRI	Yoruba	AFR	African Ancestry
1000g	NA19240	YRI	Yoruba	AFR	African Ancestry
1000g	NA19247	YRI	Yoruba	AFR	African Ancestry
1000g	NA19248	YRI	Yoruba	AFR	African Ancestry
1000g	NA19249	YRI	Yoruba	AFR	African Ancestry
1000g	NA19256	YRI	Yoruba	AFR	African Ancestry
1000g	NA19257	YRI	Yoruba	AFR	African Ancestry
1000g	NA19258	YRI	Yoruba	AFR	African Ancestry
1000g	NA19307	LWK	Luhya	AFR	African Ancestry
1000g	NA19308	LWK	Luhya	AFR	African Ancestry
1000g	NA19309	LWK	Luhya	AFR	African Ancestry
1000g	NA19310	LWK	Luhya	AFR	African Ancestry
1000g	NA19312	LWK	Luhya	AFR	African Ancestry
1000g	NA19314	LWK	Luhya	AFR	African Ancestry
1000g	NA19315	LWK	Luhya	AFR	African Ancestry
1000g	NA19316	LWK	Luhya	AFR	African Ancestry
1000g	NA19317	LWK	Luhya	AFR	African Ancestry
1000g	NA19318	LWK	Luhya	AFR	African Ancestry
1000g	NA19319	LWK	Luhya	AFR	African Ancestry
1000g	NA19320	LWK	Luhya	AFR	African Ancestry
1000g	NA19321	LWK	Luhya	AFR	African Ancestry
1000g	NA19323	LWK	Luhya	AFR	African Ancestry
1000g	NA19324	LWK	Luhya	AFR	African Ancestry
1000g	NA19327	LWK	Luhya	AFR	African Ancestry
1000g	NA19328	LWK	Luhya	AFR	African Ancestry
1000g	NA19331	LWK	Luhya	AFR	African Ancestry
1000g	NA19332	LWK	Luhya	AFR	African Ancestry
1000g	NA19334	LWK	Luhya	AFR	African Ancestry
1000g	NA19338	LWK	Luhya	AFR	African Ancestry
1000g	NA19346	LWK	Luhya	AFR	African Ancestry
1000g	NA19347	LWK	Luhya	AFR	African Ancestry
1000g	NA19350	LWK	Luhya	AFR	African Ancestry
1000g	NA19351	LWK	Luhya	AFR	African Ancestry
1000g	NA19355	LWK	Luhya	AFR	African Ancestry
1000g	NA19360	LWK	Luhya	AFR	African Ancestry
1000g	NA19372	LWK	Luhya	AFR	African Ancestry
1000g	NA19374	LWK	Luhya	AFR	African Ancestry
1000g	NA19375	LWK	Luhya	AFR	African Ancestry
1000g	NA19376	LWK	Luhya	AFR	African Ancestry
1000g	NA19377	LWK	Luhya	AFR	African Ancestry
1000g	NA19378	LWK	Luhya	AFR	African Ancestry
1000g	NA19379	LWK	Luhya	AFR	African Ancestry
1000g	NA19380	LWK	Luhya	AFR	African Ancestry
1000g	NA19383	LWK	Luhya	AFR	African Ancestry
1000g	NA19384	LWK	Luhya	AFR	African Ancestry
1000g	NA19385	LWK	Luhya	AFR	African Ancestry
1000g	NA19390	LWK	Luhya	AFR	African Ancestry
1000g	NA19391	LWK	Luhya	AFR	African Ancestry
1000g	NA19393	LWK	Luhya	AFR	African Ancestry
1000g	NA19394	LWK	Luhya	AFR	African Ancestry
1000g	NA19395	LWK	Luhya	AFR	African Ancestry
1000g	NA19397	LWK	Luhya	AFR	African Ancestry
1000g	NA19399	LWK	Luhya	AFR	African Ancestry
1000g	NA19401	LWK	Luhya	AFR	African Ancestry
1000g	NA19403	LWK	Luhya	AFR	African Ancestry
1000g	NA19404	LWK	Luhya	AFR	African Ancestry
1000g	NA19428	LWK	Luhya	AFR	African Ancestry
1000g	NA19429	LWK	Luhya	AFR	African Ancestry
1000g	NA19430	LWK	Luhya	AFR	African Ancestry
1000g	NA19431	LWK	Luhya	AFR	African Ancestry
1000g	NA19434	LWK	Luhya	AFR	African Ancestry
1000g	NA19435	LWK	Luhya	AFR	African Ancestry
1000g	NA19436	LWK	Luhya	AFR	African Ancestry
1000g	NA19437	LWK	Luhya	AFR	African Ancestry
1000g	NA19438	LWK	Luhya	AFR	African Ancestry
1000g	NA19439	LWK	Luhya	AFR	African Ancestry
1000g	NA19440	LWK	Luhya	AFR	African Ancestry
1000g	NA19443	LWK	Luhya	AFR	African Ancestry
1000g	NA19445	LWK	Luhya	AFR	African Ancestry
1000g	NA19446	LWK	Luhya	AFR	African Ancestry
1000g	NA19448	LWK	Luhya	AFR	African Ancestry
1000g	NA19449	LWK	Luhya	AFR	African Ancestry
1000g	NA19451	LWK	Luhya	AFR	African Ancestry
1000g	NA19452	LWK	Luhya	AFR	African Ancestry
1000g	NA19454	LWK	Luhya	AFR	African Ancestry
1000g	NA19455	LWK	Luhya	AFR	African Ancestry
1000g	NA19456	LWK	Luhya	AFR	African Ancestry
1000g	NA19457	LWK	Luhya	AFR	African Ancestry
1000g	NA19461	LWK	Luhya	AFR	African Ancestry
1000g	NA19462	LWK	Luhya	AFR	African Ancestry
1000g	NA19463	LWK	Luhya	AFR	African Ancestry
1000g	NA19466	LWK	Luhya	AFR	African Ancestry
1000g	NA19467	LWK	Luhya	AFR	African Ancestry
1000g	NA19468	LWK	Luhya	AFR	African Ancestry
1000g	NA19471	LWK	Luhya	AFR	African Ancestry
1000g	NA19472	LWK	Luhya	AFR	African Ancestry
1000g	NA19473	LWK	Luhya	AFR	African Ancestry
1000g	NA19474	LWK	Luhya	AFR	African Ancestry
1000g	NA19475	LWK	Luhya	AFR	African Ancestry
1000g	NA19625	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19648	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19649	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19650	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19651	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19652	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19653	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19654	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19655	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19656	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19657	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19658	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19659	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19660	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19661	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19662	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19663	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19664	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19665	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19669	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19670	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19671	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19675	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19676	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19677	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19678	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19679	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19680	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19681	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19682	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19683	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19684	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19685	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19686	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19700	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19701	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19702	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19703	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19704	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19705	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19707	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19711	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19712	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19713	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19716	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19717	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19718	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19719	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19720	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19721	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19722	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19723	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19724	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19725	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19726	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19727	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19728	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19729	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19730	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19731	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19732	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19733	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19734	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19735	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19740	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19741	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19746	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19747	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19748	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19749	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19750	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19751	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19752	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19755	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19756	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19757	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19758	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19759	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19760	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19761	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19762	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19763	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19764	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19770	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19771	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19772	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19773	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19774	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19775	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19776	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19777	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19778	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19779	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19780	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19781	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19782	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19783	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19784	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19785	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19786	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19787	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19788	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19789	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19790	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19792	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19794	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19795	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19796	MXL	Mexican Ancestry	AMR	American Ancestry
1000g	NA19818	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19819	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19828	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19834	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19835	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19836	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19900	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19901	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19902	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19904	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19908	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19909	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19913	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19914	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19916	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19917	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19918	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19919	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19920	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19921	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19922	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19923	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19924	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19982	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19983	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA19984	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20126	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20127	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20128	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20129	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20274	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20276	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20278	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20279	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20281	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20282	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20287	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20289	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20291	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20294	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20296	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20298	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20299	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20314	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20317	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20318	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20320	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20321	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20332	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20334	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20339	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20340	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20342	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20346	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20348	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20351	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20355	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20356	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20357	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20358	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20359	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20362	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20412	ASW	African Ancestry SW	AFR	African Ancestry
1000g	NA20502	TSI	Toscani	EUR	European Ancestry
1000g	NA20503	TSI	Toscani	EUR	European Ancestry
1000g	NA20504	TSI	Toscani	EUR	European Ancestry
1000g	NA20505	TSI	Toscani	EUR	European Ancestry
1000g	NA20506	TSI	Toscani	EUR	European Ancestry
1000g	NA20507	TSI	Toscani	EUR	European Ancestry
1000g	NA20508	TSI	Toscani	EUR	European Ancestry
1000g	NA20509	TSI	Toscani	EUR	European Ancestry
1000g	NA20510	TSI	Toscani	EUR	European Ancestry
1000g	NA20511	TSI	Toscani	EUR	European Ancestry
1000g	NA20512	TSI	Toscani	EUR	European Ancestry
1000g	NA20513	TSI	Toscani	EUR	European Ancestry
1000g	NA20514	TSI	Toscani	EUR	European Ancestry
1000g	NA20515	TSI	Toscani	EUR	European Ancestry
1000g	NA20516	TSI	Toscani	EUR	European Ancestry
1000g	NA20517	TSI	Toscani	EUR	European Ancestry
1000g	NA20518	TSI	Toscani	EUR	European Ancestry
1000g	NA20519	TSI	Toscani	EUR	European Ancestry
1000g	NA20520	TSI	Toscani	EUR	European Ancestry
1000g	NA20521	TSI	Toscani	EUR	European Ancestry
1000g	NA20522	TSI	Toscani	EUR	European Ancestry
1000g	NA20524	TSI	Toscani	EUR	European Ancestry
1000g	NA20525	TSI	Toscani	EUR	European Ancestry
1000g	NA20527	TSI	Toscani	EUR	European Ancestry
1000g	NA20528	TSI	Toscani	EUR	European Ancestry
1000g	NA20529	TSI	Toscani	EUR	European Ancestry
1000g	NA20530	TSI	Toscani	EUR	European Ancestry
1000g	NA20531	TSI	Toscani	EUR	European Ancestry
1000g	NA20532	TSI	Toscani	EUR	European Ancestry
1000g	NA20533	TSI	Toscani	EUR	European Ancestry
1000g	NA20534	TSI	Toscani	EUR	European Ancestry
1000g	NA20535	TSI	Toscani	EUR	European Ancestry
1000g	NA20536	TSI	Toscani	EUR	European Ancestry
1000g	NA20538	TSI	Toscani	EUR	European Ancestry
1000g	NA20539	TSI	Toscani	EUR	European Ancestry
1000g	NA20540	TSI	Toscani	EUR	European Ancestry
1000g	NA20541	TSI	Toscani	EUR	European Ancestry
1000g	NA20542	TSI	Toscani	EUR	European Ancestry
1000g	NA20543	TSI	Toscani	EUR	European Ancestry
1000g	NA20544	TSI	Toscani	EUR	European Ancestry
1000g	NA20581	TSI	Toscani	EUR	European Ancestry
1000g	NA20582	TSI	Toscani	EUR	European Ancestry
1000g	NA20585	TSI	Toscani	EUR	European Ancestry
1000g	NA20586	TSI	Toscani	EUR	European Ancestry
1000g	NA20587	TSI	Toscani	EUR	European Ancestry
1000g	NA20588	TSI	Toscani	EUR	European Ancestry
1000g	NA20589	TSI	Toscani	EUR	European Ancestry
1000g	NA20752	TSI	Toscani	EUR	European Ancestry
1000g	NA20753	TSI	Toscani	EUR	European Ancestry
1000g	NA20754	TSI	Toscani	EUR	European Ancestry
1000g	NA20755	TSI	Toscani	EUR	European Ancestry
1000g	NA20756	TSI	Toscani	EUR	European Ancestry
1000g	NA20757	TSI	Toscani	EUR	European Ancestry
1000g	NA20758	TSI	Toscani	EUR	European Ancestry
1000g	NA20759	TSI	Toscani	EUR	European Ancestry
1000g	NA20760	TSI	Toscani	EUR	European Ancestry
1000g	NA20761	TSI	Toscani	EUR	European Ancestry
1000g	NA20762	TSI	Toscani	EUR	European Ancestry
1000g	NA20763	TSI	Toscani	EUR	European Ancestry
1000g	NA20764	TSI	Toscani	EUR	European Ancestry
1000g	NA20765	TSI	Toscani	EUR	European Ancestry
1000g	NA20766	TSI	Toscani	EUR	European Ancestry
1000g	NA20767	TSI	Toscani	EUR	European Ancestry
1000g	NA20768	TSI	Toscani	EUR	European Ancestry
1000g	NA20769	TSI	Toscani	EUR	European Ancestry
1000g	NA20770	TSI	Toscani	EUR	European Ancestry
1000g	NA20771	TSI	Toscani	EUR	European Ancestry
1000g	NA20772	TSI	Toscani	EUR	European Ancestry
1000g	NA20773	TSI	Toscani	EUR	European Ancestry
1000g	NA20774	TSI	Toscani	EUR	European Ancestry
1000g	NA20775	TSI	Toscani	EUR	European Ancestry
1000g	NA20778	TSI	Toscani	EUR	European Ancestry
1000g	NA20783	TSI	Toscani	EUR	European Ancestry
1000g	NA20785	TSI	Toscani	EUR	European Ancestry
1000g	NA20786	TSI	Toscani	EUR	European Ancestry
1000g	NA20787	TSI	Toscani	EUR	European Ancestry
1000g	NA20790	TSI	Toscani	EUR	European Ancestry
1000g	NA20792	TSI	Toscani	EUR	European Ancestry
1000g	NA20795	TSI	Toscani	EUR	European Ancestry
1000g	NA20796	TSI	Toscani	EUR	European Ancestry
1000g	NA20797	TSI	Toscani	EUR	European Ancestry
1000g	NA20798	TSI	Toscani	EUR	European Ancestry
1000g	NA20799	TSI	Toscani	EUR	European Ancestry
1000g	NA20800	TSI	Toscani	EUR	European Ancestry
1000g	NA20801	TSI	Toscani	EUR	European Ancestry
1000g	NA20802	TSI	Toscani	EUR	European Ancestry
1000g	NA20803	TSI	Toscani	EUR	European Ancestry
1000g	NA20804	TSI	Toscani	EUR	European Ancestry
1000g	NA20805	TSI	Toscani	EUR	European Ancestry
1000g	NA20806	TSI	Toscani	EUR	European Ancestry
1000g	NA20807	TSI	Toscani	EUR	European Ancestry
1000g	NA20808	TSI	Toscani	EUR	European Ancestry
1000g	NA20809	TSI	Toscani	EUR	European Ancestry
1000g	NA20810	TSI	Toscani	EUR	European Ancestry
1000g	NA20811	TSI	Toscani	EUR	European Ancestry
1000g	NA20812	TSI	Toscani	EUR	European Ancestry
1000g	NA20813	TSI	Toscani	EUR	European Ancestry
1000g	NA20814	TSI	Toscani	EUR	European Ancestry
1000g	NA20815	TSI	Toscani	EUR	European Ancestry
1000g	NA20818	TSI	Toscani	EUR	European Ancestry
1000g	NA20819	TSI	Toscani	EUR	European Ancestry
1000g	NA20821	TSI	Toscani	EUR	European Ancestry
1000g	NA20822	TSI	Toscani	EUR	European Ancestry
1000g	NA20826	TSI	Toscani	EUR	European Ancestry
1000g	NA20827	TSI	Toscani	EUR	European Ancestry
1000g	NA20828	TSI	Toscani	EUR	European Ancestry
1000g	NA20832	TSI	Toscani	EUR	European Ancestry
1000g	NA20845	GIH	Gujarati	SAS	South Asian Ancestry
1000g	NA20846	GIH	Gujarati	SAS	South Asian Ancestry
1000g	NA20847	GIH	Gujarati	SAS	South Asian Ancestry
1000g	NA20849	GIH	Gujarati	SAS	South Asian Ancestry
1000g	NA20850	GIH	Gujarati	SAS	South Asian Ancestry
1000g	NA20851	GIH	Gujarati	SAS	South Asian Ancestry
1000g	NA20852	GIH	Gujarati	SAS	South Asian Ancestry
1000g	NA20853	GIH	Gujarati	SAS	South Asian Ancestry
1000g	NA20854	GIH	Gujarati	SAS	South Asian Ancestry
1000g	NA20856	GIH	Gujarati	SAS	South Asian Ancestry
1000g	NA20858	GIH	Gujarati	SAS	South Asian Ancestry
1000g	NA20859	GIH	Gujarati	SAS	South Asian Ancestry
1000g	NA20861	GIH	Gujarati	SAS	South Asian Ancestry
